word1,word2,human_score,cosine_similarity
luzoqinsekisa,yezilwane,0.196229,0.3471219
kuyasizana,wadla,0.314002,0.1654495
ingane,mfowethu,0.414679,0.2896733
ukuthu,ukuyidlulisela,0.332983,0.2611604
ukubuyiselwa,ukunikela,0.339046,0.36807677
ubhala,ubungani,0.371257,0.44586837
izwe,733),0.135485,0.12783618
ukuthatha,ukusebenza.,0.329799,0.40271103
734),edabukisayo,0.257713,0.51132214
emihlanu,izinto,0.23201,0.1451619
besizwe,kwezinyanga,0.307492,0.34501016
nabefundisi.,176),0.30542,0.52752334
lwabo,nokwethembana,0.327012,0.21182369
ukufunda,umtapo,0.263906,0.2559633
sabo,luvikela,0.16976,0.2654626
owagcina,kwesta,0.517653,0.13908628
ukubhala,umtapo,0.389393,0.3975959
imeya,uhulumeni,0.402521,0.2840942
uzithola,ushandesh,0.348762,0.25115314
ngentshiseko,njengabanye,0.246898,0.08735353
umndenni,lizayo,0.218303,0.25213784
ufundisa,ulethela,0.280219,0.26892775
amafutha,siyazi,0.237455,0.2722658
okhulumayo,uzophila,0.460043,0.39385623
uzanele,uyenze,0.394923,0.33667144
ibhizinisi,ifaka,0.481235,0.31755465
ngiyabonga,nokunye.,0.167882,0.35509592
ubheka,uyolinda,0.467683,0.5062841
njalo,ukwenza,0.239865,0.10115464
umculo,umrepha,0.465146,0.46583688
engiqale,184),0.231771,0.5479985
wemyco-feeds,ezikhulile,0.079516,0.5495667
ukupha,ukuzilungiselela,0.365718,0.20258586
no-ayanda,uzilolonge,0.363031,0.40767998
kumumangazile,egazini:,0.433965,0.5149443
wapheka,ngaphansi.,0.260023,0.30930626
sasemgungundlovu,somcimbi,0.31535,0.34450877
salo,ukusiza,0.164694,0.21969251
ulaura,usehoxa,0.671128,0.67195016
alo,namakamelo,0.302621,0.39662334
ithuluzi,idonse,0.40946,0.2760213
webhasikidi,lezimpahla,0.280187,0.26302797
umasipala,icala,0.494858,0.42129463
ubonakele,usifundisa,0.333503,0.49429238
ubandakanya,usale,0.445072,0.19716282
ikhaya,indlu,0.45831,0.33621588
bayayigeza,zempilo,0.101388,0.1340676
kuyabajabulisa,nokusiza,0.347436,0.22610232
extra,bavame,0.227477,0.12318517
ikhona,itulo,0.309169,0.36860725
ibay,itoyitoyi,0.60104,0.35261106
wathanda,ezidlala,0.162584,0.19847263
inhlamvu,inkantolo,0.457009,0.51788014
ukudlalwa,ukuziqeqesha,0.388583,0.2687419
ubambisane,ulindele,0.431113,0.40079242
ngaphandle,olukhulu,0.307398,0.06407701
ibhotela,umdlalo,0.318096,0.30812845
ukhwehlela,ukulivuma,0.451761,0.39506736
usho,ubuthongo,0.445242,0.33699203
ukuzenzela,ukukunika,0.321482,0.25212097
inja,izinkomo,0.425668,0.41491437
ukugebenga,ukuzindla,0.421055,0.35538292
nokuqonda,kungase,0.311399,0.3149027
uthisha,uyahamba,0.363014,0.3487205
izihlalo,izikhotha.,0.531838,0.53507394
izimpawu,izisho,0.441618,0.46400002
imoto,kwesitolo,0.347605,0.35108364
uqwale,ungaya,0.566402,0.5979369
uyaphila,uyavuka,0.759843,0.8326078
izinhlobo,izithandazo,0.49624,0.59052294
abadubulekile,abanekhono,0.385428,0.45386484
uzovuka,ulishebe,0.420694,0.27493945
ucabanga,udlalwe,0.503517,0.4149071
abakhulu,abaphile,0.389062,0.3514141
ezifundile,yingakho,0.272314,0.13520749
abakhulumi,kuyaziwa,0.340588,0.26742586
osezinze,nokusebenzisana.,0.181772,0.3326327
amakhulu,uhlelo,0.220358,0.15506336
urodgers,ushukela,0.453445,0.4643103
ushintshe,utsepang,0.506727,0.618781
yezokwakha,uzame,0.320886,0.45555863
unomvula,uyacabanga,0.601726,0.46730262
idurban,ilungelo,0.339112,0.35844073
njengeligi,sidlalela,0.574804,0.36011514
eliphezulu,inyama,0.239027,0.1741602
ikhibhodi,ukuxhumana,0.474088,0.22894242
unekhamera,usayine,0.634399,0.6056939
kuvulela,yabahlali.,0.253444,0.39101887
emnandi,umndenni,0.339619,0.29741096
cebisile,lona,0.352874,0.55340356
ukungeniswa,izinsuku.,0.172666,0.42252064
ubuntu,ubukhosi,0.43328,0.5940929
isiko,ibhola,0.549662,0.58203775
ngenyanga,unkosi,0.40638,0.39052793
idlula,ilamontville,0.486767,0.56872606
siqonda,ibonakale,0.157004,0.14890692
abashayeli,inhlonipho,0.239335,0.31871548
ubarns,uphumelele,0.39967,0.3464436
becabanga,ezizwakalayo.,0.237307,0.2690063
olwalugxile,elahlwa,0.49328,0.53661895
bakhombisa,izinto,0.30852,0.21836953
abakhiqizi,nomphakathi,0.291576,0.14905082
ndawonye,ube,0.311341,0.22422716
uyaludinga,uhla,0.40094,0.39375573
icala,inkantolo,0.674821,0.56081295
uthando,uvumele,0.243584,0.040798627
ukholwa,ukususa,0.477379,0.33698344
izinso,zikwazi,0.438414,0.2871267
siphilile,osondelene,0.255078,0.45129624
ehlukene,nokubhala.,0.407988,0.49896544
bazimisela,emakhaya,0.287526,0.073346
ebezinganakwa,akhiqizwa,0.366143,0.4379745
esikhanyayo.,ezinganeni.,0.188723,0.39397258
231),abayidlalayo,0.216131,0.22879612
umbuso,icala,0.462743,0.304575
ngezinto,yomdabu,0.195829,0.10225756
esikhulu,yokufuna,0.173658,0.21468827
emsebenzini,nanti,0.336583,0.2570157
uqhakambise,ubarns,0.584852,0.39948514
ohlelweni,ukuze,0.28002,0.35992002
banezidingo,ukuqaphela,0.322531,0.4704048
zabo.,ogijima,0.172761,0.22063327
ucotshelelwa,ungadlali,0.598235,0.6225321
ukhuni,izintaba,0.263283,0.19597434
idurban,ihlanziwe,0.450605,0.3318424
uvame,uzokhomba,0.445399,0.40704507
uyalala,usedubule,0.307872,0.17495817
ukwesula,ukugqugquzelwa,0.53251,0.3976319
abazimisele,abafundayo,0.349188,0.42055646
isinenhlanhla,isebenzisa,0.302771,0.4087023
ukubeka,abangemthetho.,0.264402,0.27379856
ngolwesibili,wegoli,0.63462,0.44834307
abanakekeli,abasubathi,0.467912,0.49570948
unakekeleke,udidekile,0.468685,0.31703195
kwalesosizo,encane,0.123762,0.34333858
abagibeli,abazama,0.426656,0.608885
unxuse,"uhlabisa,odabuka",0.489604,0.4478243
kujabulisa,uxhumana,0.231563,0.24317178
ale,nkampani,0.545421,0.29896834
abagulayo,abayishinshile,0.381511,0.53088
-,business,0.509707,0.50313884
321),yokuwathuthukisa,0.219819,0.43078852
isiza,ukuthuthukiswa,0.478052,0.17131832
olwanele,wabo,0.252358,0.21780139
izindaba,odokotela,0.333793,0.14386424
bayaziwa,lwekhaya,0.346219,0.23499934
ilandele,ihollywoodbets,0.486431,0.37271097
iqukethe,irobhothi,0.511295,0.2762198
iminyakazo.,yonke,0.229535,0.19362389
ungadlaleli,uhlolele,0.593277,0.5116064
ngokuvela,ewaterfront,0.366209,0.3289735
into.,mapulazi,0.203574,0.30137393
selihlulwe,bamaqembu,0.369908,0.5584229
ebeba,somunye.,0.340537,0.5178706
iphakama,ikhiqiza,0.321647,0.05059117
inyuvesi,umhlengikazi,0.370552,0.56252146
ihlathi,imithi,0.339974,0.3028968
bezikole,bayazithengisa,0.204875,0.14206688
owayegwiliza.,ubumningi,0.400035,0.31202653
ukuthuthuka,ukhuluma,0.315169,0.038120292
edide,wangabhalisa,0.539615,0.316474
ijaha,iphethe,0.418461,0.49436828
ukusekela,bazigweme,0.253921,0.3499957
umasipala,umbuso,0.510704,0.6283415
umndeni,uphiwayinkosi,0.40732,0.4408537
ulwandle,ubuso,0.431848,0.34614772
ehlathini,neulwazi,0.28043,0.39795962
izinja,umasipala,0.241666,0.2911523
umbhalo,amaculo,0.487312,0.4838947
669),siqhubeka,0.123506,0.15655915
imoto,impilo.,0.23126,0.2871777
beqhubeka,ngcobo,0.468399,0.17352827
“ukuba,egcekeni,0.107892,0.13897268
abanesifo,zothando,0.166534,0.30555233
siwuthatha,ukuthutheleka,0.286047,0.32330433
ilanga,igingqike,0.292815,0.13596007
ohlala,ophulukisa,0.635571,0.53323334
999),kuyasithatha,0.163244,0.22083779
utshani,uziphatha,0.23573,0.5013111
umfana,isiko,0.170365,0.2569129
obukhethekile,uyahlanza,0.446052,0.27326062
abalima,abacindezelekayo,0.443188,0.4769238
belunezingqinamba,ebusika,0.349714,0.40940946
izinombolo.,esishaqisayo.,0.374714,0.69413584
asolwa,nolimi.,0.186735,0.31060776
esigodini,zakhe,0.264602,0.18202576
inkosi,imeya,0.280965,0.2769504
uwucishe,unqambothi,0.6722,0.56920713
ukwethembana,ukuxwayisa,0.408922,0.5350393
usisi,uyaqhubeka.,0.333175,0.15561302
siyayikazela,zezinye,0.242936,0.30675066
bafunda,uthishomkhulu,0.156605,0.3063939
ababuthaka,elikhelwa,0.165,0.381689
udlula,u-100,0.540289,0.67838717
ifunda,umabuya,0.316552,0.60928625
ifinyelele,i-addington,0.187707,0.24866469
babhekelelwe,kwezokuphatha.,0.329862,0.4210439
izinkulisa,omkhulu,0.277792,0.12828681
eseceleni.,yesibili,0.269494,0.3078224
yawo.,igcina,0.318214,0.27707002
elizohambisana,muzi.,0.372782,0.33004063
abathanda,nomphakathi,0.271532,0.17661634
uhlela,usayine,0.176021,0.34570977
akhe.,sporty,0.196468,0.3991317
ehhovisi,emalini,0.343285,0.49748075
babuya,emini,0.379999,0.13227282
abekelwe,njengempukane,0.359921,0.34830007
izindlalifa,lesihlanu,0.3961,0.43867347
ubeast,uukuthi,0.326498,0.25108662
athathe,adlulele,0.346332,0.44486704
bakhombisa,nezinto,0.433514,0.45606887
nezitshalo,ukulungiselela,0.179403,0.363119
uzandile,ubesemhlabeni,0.500977,0.33355877
olubizwa,bahlanganyela,0.266109,0.3081755
kuhle,uzokwakha,0.184677,0.28063202
izeluleko,izobasiza,0.517171,0.3526371
labantu,unomsa,0.266515,0.3899583
ufune,ungalihloniphi,0.544375,0.24128832
ukholelwa,ukuphephile,0.398403,0.34354872
abanzi,ababhekana,0.454982,0.45581156
abaningi,ulwazi,0.256995,0.0880459
uyamangalisa,uqobo,0.471562,0.23591761
bahlale,nabo,0.305617,0.1348626
lwezenhlalo,ukuba,0.316176,0.21323852
bayilandela,sihlale,0.69158,0.46372566
wesizulu,usikhulisile,0.200448,0.39922377
ukuba,ukuletha,0.294216,0.25203004
ukhohlwe,ukuzisola,0.5418,0.38010803
ubhala,untencane,0.503279,0.47313726
uyajabula.,ubuhlungu,0.308122,0.26019716
ihhovisi,iphakeme,0.32986,0.29104584
uphoqeleke,intambo,0.446723,0.33884415
kuyahlanza,ezine-caffeine:,0.20899,0.24539304
zikatamara,kusenemali,0.50864,0.58793205
uphile,"uhlabisa,odabuka",0.332619,0.28327662
beef,usanele,0.336513,0.14731835
amaholidi,konyaka,0.222057,0.28335527
643),nograde,0.42316,0.6064357
zamabhasi,eyengamele,0.37571,0.52258325
lelo,ubuhle,0.313518,0.33718228
inyuvesi,impumelelo,0.336781,0.33259794
uyabazi,uyedlulela,0.330322,0.46784782
umfana,mfowethu,0.604377,0.3422708
abathathu,abanikazi,0.366068,0.39978606
uyazinikela,kuqinisekiswe,0.148342,0.18492417
emsebenzini,wokwenza,0.229591,0.032947678
ibhange,amasheya,0.44483,0.26411358
uyaphuza,wesilisa,0.422221,0.2845777
avikele,bafundisa,0.199744,0.23516977
elikhethekile,kuqala,0.394609,0.18557937
ijabule,ibig,0.275202,0.33999783
bawenza,ongazenza,0.384232,0.44695267
bazofunda,kweviki,0.364593,0.29433495
igiya,i-mathemetics,0.526912,0.50501883
abantu,isithelo,0.257791,0.36366507
itheku,isiteshi,0.454001,0.46563715
basebenza,wasekhaya,0.20973,0.10248963
kakhulu,nezikhawu,0.206015,0.18959726
i-imicabango,iyakha,0.496979,0.4200475
220),esicacile,0.308473,0.6686751
yomakhelwane,nezokujabula,0.108054,0.13328819
eshilo,uyabonga,0.346932,0.27669403
okwesibhakabhaka,abasolwa,0.304002,0.464646
ngesigqi,se-house,0.669944,0.34843597
abanye,ukwethembana,0.220689,0.3728304
bonke,walala,0.290944,0.11179466
kwesikhathi,wahamba,0.319995,0.31205282
abantu.,uyasebenza,0.309584,0.23672482
unksz,udumo,0.578947,0.6085047
ichiefs,yepremiership,0.724559,0.789497
bezwa,okwanele,0.266846,0.09808061
lenkohlakalo,ngemiphumela,0.271959,0.24864121
opholile,esitayeleni,0.277479,0.19309402
499),zonke,0.330501,0.16249582
ukusebenzela,ukhala,0.380922,0.12984362
ubaba,zokufunda,0.353715,0.13073136
991),isivele,0.358438,0.580172
ngothando,okwakha,0.297169,0.15324932
kwesikhathi,zemindeni,0.285125,0.30075815
konyaka,lethu,0.344726,0.3606254
ngasemkhambathini.,science,0.306487,0.5039544
ingahlangene,izinhlobo,0.135589,0.18141203
zesikole,551),0.151458,0.088878885
ushayela,unesiyezi,0.488413,0.50827634
umfundi,uthisha,0.628356,0.6341092
nezafukula,emidlalweni,0.247823,0.27185982
bazibandakanya,ephakeme,0.197515,0.09509224
"(sba),”",wuphiko,0.600354,0.29450783
noizimali,umphikeleli,0.434937,0.4358336
uzokwakha,uthabethe,0.408408,0.34226018
ngiyabakhuthaza,yami,0.470539,0.37046555
ineminyaka,intsha,0.427167,0.34497505
ihhashi,ilaka,0.598012,0.50596
izindawo,nangabezindawo,0.502049,0.45901692
enhliziyweni,izolo,0.300874,0.26614612
zohlanga,okwakufanele,0.330253,0.30720812
ukunqwaha,ukulima,0.526347,0.5129332
ngalesi,ukwenze,0.406508,0.4108196
iyadlala,iyisendlalelo,0.521644,0.6057248
empowers,kanzima,0.159911,0.2219189
ilalela,ezifanele,0.126772,0.24961303
ezithile,yokusiza,0.319496,0.29154038
amavolontiya,amalanga,0.412999,0.48928264
amanye,amagoli.,0.603613,0.47476935
abafundile,osemanzini,0.225823,0.39625263
voices.,ekhishwa,0.436585,0.37032187
izinyamazane,izihambi,0.515362,0.554154
enkulu,ilanga,0.265719,0.28559527
abakhokheli,abaqhubeke,0.455148,0.42988822
ikati,iqhude,0.51007,0.52772623
ibandla,iwunqobe,0.368274,0.18789144
izinhla,izindlini,0.360119,0.4018584
okungapheli,nokutomula,0.369453,0.3036652
uyesaba,usukume,0.338712,0.2812005
indlovukazi,icala,0.639782,0.5111344
uphethiloli,uphakama,0.484099,0.34830925
enhlangano,zamaqanda,0.172649,0.4045401
ufisa,ze-aucturial,0.633964,0.29270202
kwenyanga,zikahulumeni,0.301294,0.12782806
iyobe,icarling,0.702469,0.5405504
abantu,umthelela,0.205578,0.27427566
neminye,ongayithokozela,0.562794,0.22338943
theknoloji,itheku,0.504663,0.39972818
uzandile.,ugqame,0.388676,0.502483
abonakala,besemcimbini,0.131263,0.3395615
amasiko,amanzi.,0.253863,0.20746419
ukuphumelela,nabasebenzi,0.160409,0.25693968
ukuhlalisana,ukulawulwa,0.347856,0.29654837
kubo,zifinyelele,0.337532,0.36063763
ukubuyiselwa,ukudansa,0.43665,0.5281339
yokwakha,ngabasondelene,0.281927,0.3685473
bayabona,egcekeni,0.277857,0.012831677
abantu,esikubonayo,0.23953,0.1205878
inyama,inja,0.258508,0.56568396
yahola,ezentela,0.209787,0.30149254
amanzi,izintaba,0.388214,0.24638839
ememezela,768),0.18779,0.40600997
njalo,zifezwe,0.346563,0.12819928
ziphilile,ama-curtain,0.174442,0.28610554
enkonzweni,ngomsombuluko.,0.199169,0.3171014
kusebenza,ezibekiwe,0.096211,0.14066266
ubudlelwano,upikwe,0.446465,0.4611499
ngezinyathelo,esemncenga,0.157923,0.49369985
emphakathini,isebenza,0.320177,0.17345865
sewubamba,enkandla.,0.370643,0.4353535
uthisha,ulwazi,0.350799,0.14886232
emicimbini,izimfundiso,0.296214,0.20931514
lawo,kabalenzanga,0.404627,0.41412506
unomsa,uphephula,0.326244,0.26527104
ye-word2vec,akawuphumelelanga,0.421679,0.28570208
ngihlola,ezibukhoma,0.207464,0.3063988
ukuthi,zifezwe,0.210505,0.11767315
osephenduke,uyahlangana.,0.245447,0.41368708
kazinhle,esituhlini,0.106676,0.24173678
kudayisa,emasimini.,0.200414,0.23962128
mfowethu,umsakazo,0.177696,0.24268879
uyathanda,ungakwenza,0.306176,0.30775347
bonke,kepha,0.258678,0.15421261
uyapheka,ugubha,0.30116,0.3503288
bomdabu,elikhethekile,0.259797,0.44856042
onekhono,ukudla,0.301527,0.30729246
awu-10,lokuthuthukisa,0.440326,0.32717568
izinzalabantu,urefilwe,0.09436,0.26327762
banikela,wamasiko,0.299457,0.21153615
ikhwaya,amaculo,0.443793,0.24818702
luyinsika,yempilo,0.753172,0.64585596
bavotele,ziqonde,0.221719,0.32676005
kakhulu,wemvelo,0.127494,0.33205462
kuyasiza,ukuthi,0.120001,0.24825779
usale,uweisy,0.641069,0.59970486
izwe,izihloko,0.317946,0.17618734
lokuqhubeka,yithuba,0.484848,0.4328976
somlimi,webetway,0.365444,0.3085366
efihlekile.,yingxenye,0.124612,0.23665531
ukonga,idola,0.501243,0.4233597
abalondolozayo,abahlanu.,0.241315,0.18877672
nasesikoleni,sibabonge,0.417778,0.24421321
phambi,usiyanda,0.446032,0.43114632
abangane,abakholwa,0.444432,0.5876979
bezingane,emsebenzini,0.250086,0.16721554
bekufanele,kungenwa,0.356099,0.34583834
usbahle,unontokozo,0.600207,0.6489005
kwamahlathi,(isisho,0.18138,0.21800855
isizwe,ngazo,0.217642,0.18040128
enkonzweni,uyajabula,0.408564,0.38753557
usecape,ungakhathazekile,0.447141,0.47423318
unikwa,uhlolwe,0.513856,0.34217027
icala,isiteshi,0.482483,0.60645646
lokhu,zasendle,0.309543,0.23693667
ukusebenzisa,yocwaningo,0.424117,0.33242643
usongwe,uthokozise,0.431647,0.6988405
lwabo,oluqotho,0.227643,0.26030114
ibhakede,iphathwe,0.490253,0.5780279
emizweni,ngabe,0.370265,0.29507026
imind,yithemba,0.260788,0.32522336
zokuxolelana,92),0.305372,0.4266221
mfowethu,abantu,0.282837,0.14901246
baphendula,umama,0.287464,0.3547871
ungene,uzosebenzisana,0.344923,0.36282304
ihlosi,izilwane,0.364479,0.34488502
uzokwazi,ubuza,0.451068,0.285565
emoyeni,sobuntu,0.339596,0.40094724
ukuhlale,ukudliwa,0.311547,0.3280831
wenze,sokubhala,0.228141,0.24945219
emuva,nabantwana,0.272349,0.22818078
ukudla,amaphoyisa,0.114057,0.20832771
usenona.,ubunjalo,0.371706,0.43880942
odokotela,zemvelo,0.247202,0.25639632
ngokubamba,lwabo,0.212868,0.23624238
inyuvesi,umfundi,0.538208,0.64982593
kokuphazanyiswa,ezinemiyalezo,0.333233,0.4154202
uletha,ukuqondana,0.172174,0.3561209
yokuhlakanipha,ziyathanda,0.192952,0.24297552
nangemfundo.,nakwamanye,0.355418,0.42787486
ukuziqeqesha,njengamanje.,0.263683,0.2504016
iwuhambo,ikusasa.,0.334094,0.33880728
umabonakude,umsakazo,0.551489,0.5668441
umfazi,ingoma,0.216133,0.22363278
nani,sikhona,0.444937,0.3361184
september,922),0.412747,0.58614355
uzothini,ususegunjini,0.556896,0.5574996
izingane,nobuzwe,0.264403,0.06744274
noindlu,umuntu,0.193502,0.25400186
imfundo,ubuzwe,0.325804,0.00856641
kuqhutshwa,yendlela,0.24911,0.40027913
emakethe,uyajabula,0.437113,0.3440099
sezempilo,zabo,0.269162,0.032791775
ulahlwe,ngiyohlolwa?,0.443131,0.43266097
ukufunda,ulwazi,0.438377,0.27605686
bomdabu,ebalulekile,0.291284,0.10400925
indawo,izikhathi,0.345226,0.28163406
578),okusijabulisayo,0.1834,0.40911445
ngawu-29.,zemisebenzi,0.056491,0.17864569
382),emshadweni.,0.607836,0.38721758
izimpesheni,izivakashi,0.365198,0.48980248
indishi,ukuphuza,0.422381,0.21473591
uhamba,egane,0.213219,0.32008746
amandla,lwabo,0.218863,0.23868915
ikhibhodi,beqinisekisa,0.20376,0.29779002
enkulu.,wonke,0.264912,0.1703716
indoda,umuntu,0.392867,0.32525074
kahle,ukulala,0.236072,0.1690897
imoto,uyakhuluma,0.327313,0.30637166
bomakhelwane,usafisa,0.18073,0.39839527
amanxusa,kwemizamo,0.264507,0.21642454
lukhona,ubingelelwa,0.135104,0.27356493
indiza,ukonga,0.311931,0.34869447
baphila,bendawo,0.252021,0.14110033
organic,elangeni.,0.210798,0.49707818
ukuthi,ukuzobungaza,0.275074,0.25580975
isixuku,iseyimfuneko,0.376282,0.25519505
kwelanga,entulayo.,0.154925,0.3459536
bembumbene,kakhulu,0.146772,0.24624512
emnandi,uyazazi,0.332875,0.23593953
ukonga,amaculo,0.280721,0.29222378
ufake,wathi,0.418128,0.33177385
ukuxhumana,theknoloji,0.452041,0.11488878
amakhono,ngobukhalipha,0.198122,0.07981529
siyakwazi,kwabantu.,0.159466,0.2867455
ukuthutha,ukugijima,0.466169,0.48458818
cape,e-university,0.716833,0.62826246
ngamatshe,wethu,0.300991,0.13224743
ibhotela,ikhukhamba,0.542762,0.5944188
icala,isibhamu,0.609396,0.54834235
ubukhosi,ungondleki,0.352344,0.2876859
ulwandle,imvelo,0.373106,0.31014767
ungowomndeni,u-anton,0.628863,0.51056033
unakekela,usephonsele,0.309865,0.2530293
832),zemithi,0.127691,0.36931488
ushaywa,kufunwa,0.208474,0.16885108
ekpi,nese-climate,0.755279,0.2655669
iyanda,i-innobiz,0.308057,0.3620011
ayilinganiswa,ejubaneni.,0.262378,0.27966222
icwecwe,ukudlala,0.206086,0.21997553
mengo.,738),0.273804,0.09809703
abakhiqizi,lesihlanu,0.306547,0.25878105
abantu,abathandi,0.335142,0.3187796
into,inobubele.,0.364484,0.27917925
enyakatho,ngoma,0.281799,0.39603156
yebandla,igagasi.,0.378732,0.33611384
uqinisekise,ushayelele,0.402547,0.33204362
esikhulu,kwesihlahla,0.173721,0.28275296
ukukhathazeka,ukungenela,0.438371,0.5868863
nemigulukudu.,nala,0.412037,0.4632766
998),waqeda,0.24364,0.22557257
bayahlela,amhlophe,0.15702,0.26576826
iyisisekelo,igodi,0.394537,0.3684126
uphonsa,uhambo,0.464753,0.45796916
inezithombe,okhanyayo.,0.241159,0.3826796
amathuba,isikhulu,0.21009,0.3838852
abayinikwa,emihle,0.218611,0.29468286
yakhipha,angaphelelwa,0.30153,0.43818483
ubonge,uzozitshela,0.47385,0.35155356
nsuku,okhuthele,0.249814,0.111610614
ukuswelakala,ingud,0.452158,0.44040495
inja,iqhude,0.494655,0.2501829
okungaguquki.,zamagrammy,0.42121,0.52722955
maduze,ubuhlebezwe,0.49857,0.4344817
izinkomo,itheku,0.300569,0.33684415
olufinyelela,nendlala,0.217516,0.2811683
abalimi,usibonelo,0.481067,0.48377404
ngokucophelela,wonke,0.343215,0.058095653
udokotela,umdlalo,0.139796,0.28025928
bayigcina,esizweni,0.139746,0.1353416
usho,ulozolo,0.374672,0.43566534
izilwane,uyabheka,0.410022,0.36396834
shifters,babamba,0.275363,0.20950285
amapulani,amafilimu,0.596916,0.7046808
kokunqena,uyalala,0.428604,0.2620198
awuwazi,ngokwakho,0.217303,0.28130272
mfowethu,umndeni,0.344337,0.17584275
isikole,impumelelo,0.41231,0.4296341
kuhambe,233),0.084768,-0.0634604
ubumningi,usbahle.,0.503921,0.2957961
ugumede,yisidingo,0.29142,0.25457677
ilokishi,itheku,0.402514,0.21396174
ngenjabulo,okwengeza,0.397225,0.45661372
ikhompiyutha,umsakazo,0.404047,0.51063436
abanikazi,abanjani,0.498244,0.63636774
emgwaqweni,usiyanda,0.401374,0.2655712
imisebenzi,zemiphakathi,0.237504,0.25207916
ithemba,uzokhuluma,0.340647,0.22094418
ilokishi,isikhungo,0.317345,0.36642835
onke,okuqonda,0.189809,0.09595495
iboshwe,ibidla,0.636358,0.6223542
isizwe,yalokho,0.267609,0.090805985
nyaka,wanakekela,0.446072,0.18795216
small.,bomvu,0.413876,0.32200173
ukufunda,isivivinyo,0.332012,0.260282
bakhuluma,emakethe,0.262902,0.39861315
amaphoyisa,inkantolo,0.476845,0.39346525
773),nokubambisana,0.57814,0.3930395
ubaba,uyadla,0.297209,0.2538681
ubuhlobo,ufikele,0.287007,0.28890446
ukwesekwa,ukuzelapha.,0.452137,0.4535542
embonini,okuqinile,0.141057,0.3822945
lo,mikhakha,0.368723,0.3163215
imlethele,yimaster's,0.262382,0.35050973
ohlanzekile.,omkhulu,0.160016,0.20784761
bayikhulisa,zezemidlalo,0.230266,0.16405925
kumfundisa,hambo,0.130858,0.27053076
abanesibindi,yimuphi,0.259441,0.41229847
ilanga,ipastors,0.304507,0.12897046
zibalulekile,bazaqhubeka,0.050151,0.15419641
bomqondo,ngezikhathi,0.309331,0.3285952
nokubiza,balondoloza,0.17059,0.26115116
amasimu,amathayi,0.498445,0.50663334
izilwane,uyageza,0.373787,0.22701237
ebuhleni,iwunqobe,0.338091,0.29051918
eziqotho,ezifundeni,0.108428,0.4735467
imfundo,ingcebo,0.101385,0.22162767
esasidinga,besekhempini,0.39646,0.3902967
selokhu,ziphase,0.320732,0.36179802
brands,i-tiger,0.81237,0.6685866
wemoto,kufunda,0.181462,0.19629295
udokotela,ukugula,0.29743,0.21620587
ikusasa,obuhle,0.340987,0.4067152
ingoma,umrepha,0.563991,0.34977522
nasezinyaweni,nokuthula,0.240318,0.39601874
abalungi,abazobambelela,0.294394,0.5883213
okuzigcwalisa.,amasiko,0.121807,0.10984334
imali,inkampani,0.545944,0.5331516
iphupho,ngamalengiso.,0.341273,0.32575008
imoto,izimali,0.45397,0.349781
ku-4.3,kube,0.31717,0.28799397
uselangeni.,uxhumana,0.361054,0.22180524
esibhakabhakeni,bona.,0.300226,0.37904966
ikhibhodi,ubukhosi,0.275866,0.2628925
amakhulu,zomphakathi,0.359468,0.30020788
usale,ungakhathazekile,0.55184,0.51230055
afe,zemithi,0.271226,0.19602871
okukhulu,uhlangothi,0.272228,0.21061125
uyabiza,udylan,0.324743,0.35037667
(samro),uyahlanza,0.142103,0.110903844
kubekhona,nobuzwe,0.258954,0.16000369
izikhwama,nezinto,0.325222,0.30047852
u-r2,u-r5,0.843589,0.99791986
itheku,ibhola,0.225894,0.36974445
basize,ngobuhlakani,0.356436,0.1969407
bayabongana,izwe,0.317175,0.33261135
ukudla,ukuphuza,0.329439,0.4106691
ngalezi,ingqalasizinda,0.361818,0.48331484
ukuthi,wabonga,0.27779,0.16572933
ungathini,usezohoxa,0.422428,0.2671775
izingubo,izishaqane,0.366338,0.373115
esifanele,uyaphuza,0.508093,0.3464342
sekuyisikhathi,(mkokstad),0.202816,0.33451486
ukudla,ibhotela,0.320953,0.1315226
unomphela,uhlonishwe,0.373679,0.3481713
unamandla,unontokozo,0.407934,0.51227117
abashadayo,abahluphekayo.,0.302702,0.30708435
ikhibhodi,umabonakude,0.580798,0.5508755
827),lwesigqi,0.316001,0.55830973
nasemanyuvesi.,ezikhulise,0.211198,0.48028395
kwabo,ukuqhubeka,0.267374,0.052906133
umgomo,umsunguli,0.513291,0.69497377
ulwa,unomkhuhlane,0.473668,0.34829083
ubuhle,ugxile,0.346838,0.47259456
icwecwe,amaculo,0.415873,0.4055916
uxhaso,yokuyofuna,0.623843,0.16668336
uhulumeni,indlovukazi,0.385824,0.29214948
umfula,umkhandlu,0.204172,0.5333717
obungeledlule.,akulula,0.219792,0.32405227
iqhawe,unompumelelo,0.165743,0.3239656
nothandi,obuzosiza,0.16252,0.29565898
ungakapheli.,ophuphuma,0.203677,0.19588938
bezempilo,emingceleni,0.335275,0.38360637
uzibuka,uyasijabulisa,0.451745,0.37042508
lentambo.,molemela,0.44777,0.43510303
kwenyanga,uzosebenza,0.293292,0.2458951
babe,ngokucophelela,0.320766,0.15300407
ecabanga,wayeyiphoyisa,0.244115,0.5064483
sithume,esisha.,0.224635,0.29339102
ungaya,ubonakele,0.523818,0.5724807
